algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
qr,tsqrt,16384,1024,37486592,1000000,120,71440019,109742410576,149521740910,98092554013,22922358240,125772838,27445419746,30351801,88233550080
qr,geqrt,16384,1024,37486592,4000000,16,6699238,10073478676,16137722688,11498189653,1592842283,28762830,2222705837,31103032,6900304055
qr,ormqr,16384,1024,37486592,4000000,120,71278744,45683516454,18974268267,7120276526,532362097,536499554,778053369,27380898,48676208640
qr,tsmqr,16384,1024,37486592,4000000,1240,1142672745,762837365073,245964278141,51916524437,4316478972,3327317736,7401205225,227486002,838366670960
qr,tsqrt,16384,1024,37486592,4000000,120,66628497,109742386818,187565665423,134174406615,24576909093,124931808,27321358487,25220382,88233550080
qr,geqrt,16384,2048,37486592,1000000,8,594326608,35155576324,54230057958,37381696068,6535240178,298850342,8874321276,165634768,26865452511
qr,ormqr,16384,2048,37486592,1000000,28,311519322,82607063744,28784184360,7733393512,664587219,464640416,1037201060,23679952,90654900224
qr,tsmqr,16384,2048,37486592,1000000,140,1634419507,678623511242,209711870952,37859156750,3190839167,2106949666,5922731484,83715564,755555370360
qr,tsqrt,16384,2048,37486592,1000000,28,8789275066,189401237303,291709200106,201608920783,45044158954,616975788,51203943827,67848400,163154144384
qr,geqrt,16384,2048,37486592,4000000,8,615424864,35155567321,71222095879,54492213136,6385790888,247861210,8820818586,186833049,26865452511
qr,ormqr,16384,2048,37486592,4000000,28,312171781,82607057927,32785296353,11776776798,752839636,533912742,1030218362,39987886,90654900224
qr,tsmqr,16384,2048,37486592,4000000,140,1643735432,678623463821,216635288827,44654725172,2779607381,1707357768,5848288126,92293676,755555370360
qr,tsqrt,16384,2048,37486592,4000000,28,8642130313,189401193955,437328487115,347282185312,41452728601,479446197,51102380895,42507548,163154144384
