algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,trsm,20480,512,37486592,1000000,1560,134149088,52946428273,24375140684,9601389183,3197672685,261824128,362560653,10037022,29517496320
invert,getri,20480,512,37486592,1000000,40,8039911,1884609739,1023886166,477929080,107751082,20858300,51699180,3283324,990639360
invert,getrf,20480,512,37486592,4000000,40,9198891,1193370178,768407720,444544282,49682596,7234154,29268709,2791549,531709320
invert,gemm,20480,512,37486592,4000000,20540,3369946867,633058777498,225978089493,62283933100,5208523894,4254197292,8687959360,38024901,691900334320
invert,trsm,20480,512,37486592,4000000,1560,134089633,52946415087,25105147364,10342632674,3196478805,235898662,348774483,18860679,29517496320
invert,getri,20480,512,37486592,4000000,40,7557964,1884612800,1204085550,658798093,107407101,20281562,50184583,3539448,990639360
invert,getrf,20480,1024,37486592,1000000,20,24109000,3277104066,1571583972,701859369,133760575,18162772,67946346,5503743,1959278020
invert,gemm,20480,1024,37486592,1000000,2470,2239533681,598720670769,189138580729,36688546917,2650335937,2468828936,6459561951,16319803,664978073240
invert,trsm,20480,1024,37486592,1000000,380,186178426,75449935554,32104180987,11562499365,3519807972,301072246,553752331,8228705,54324945920
invert,getri,20480,1024,37486592,1000000,20,19458055,5183651862,2641245844,1209838012,224795108,65739694,165230971,7721307,3734239360
